Company,Company response to consumer,Complaint ID,Consumer consent provided?,Consumer disputed?,Date Received,Date Submitted,Issue,Product,State,Sub-issue,Sub-product,Submitted via,Timely response?,ZIP code,Bottom of Gauge,complaints,Top of Gauge
Cumulus Financial,Closed with explanation,3058602,N/A,N/A,26-10-2018,24-10-2018,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3058606,N/A,N/A,27-10-2018,22-10-2018,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3064227,N/A,N/A,02-11-2018,02-11-2018,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3069921,N/A,N/A,08-11-2018,08-11-2018,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3073643,N/A,N/A,14-11-2018,13-11-2018,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3073664,N/A,N/A,14-11-2018,13-11-2018,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3074755,N/A,N/A,14-11-2018,13-11-2018,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3076039,N/A,N/A,16-11-2018,15-11-2018,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3076776,N/A,N/A,16-11-2018,16-11-2018,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3079240,N/A,N/A,20-11-2018,15-11-2018,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3081405,N/A,N/A,23-11-2018,20-11-2018,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3081472,N/A,N/A,23-11-2018,20-11-2018,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3083185,N/A,N/A,26-11-2018,26-11-2018,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3119616,N/A,N/A,08-01-2019,08-01-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3186486,N/A,N/A,20-03-2019,08-02-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3189447,N/A,N/A,25-03-2019,25-03-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3194692,N/A,N/A,28-03-2019,21-02-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3194730,N/A,N/A,29-03-2019,21-02-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3200166,N/A,N/A,03-04-2019,02-04-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3238824,N/A,N/A,10-05-2019,07-11-2018,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3266775,N/A,N/A,06-06-2019,06-06-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3283072,N/A,N/A,21-06-2019,18-06-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3285718,N/A,N/A,24-06-2019,24-06-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3292946,N/A,N/A,01-07-2019,28-06-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3348867,N/A,N/A,07-08-2019,07-08-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3334101,N/A,N/A,08-08-2019,08-08-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3341185,N/A,N/A,14-08-2019,14-08-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3342001,N/A,N/A,15-08-2019,15-08-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3347300,N/A,N/A,20-08-2019,20-08-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3350442,N/A,N/A,22-08-2019,22-08-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3362956,N/A,N/A,04-09-2019,03-09-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3381243,N/A,N/A,20-09-2019,20-09-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3386309,N/A,N/A,25-09-2019,25-09-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3414793,N/A,N/A,22-10-2019,21-10-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3432601,N/A,N/A,08-11-2019,07-11-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3442171,N/A,N/A,18-11-2019,18-11-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3561357,N/A,N/A,10-03-2020,09-03-2020,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3560874,N/A,N/A,10-03-2020,10-03-2020,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3592319,N/A,N/A,03-04-2020,03-04-2020,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3607963,N/A,N/A,15-04-2020,15-04-2020,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3805913,N/A,N/A,20-08-2020,20-08-2020,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3806193,N/A,N/A,20-08-2020,20-08-2020,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3842412,N/A,N/A,11-09-2020,11-09-2020,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,2822429,N/A,N/A,22-02-2018,21-02-2018,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,2848743,N/A,N/A,20-03-2018,20-03-2018,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,2920249,N/A,N/A,29-05-2018,25-05-2018,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,2957946,N/A,N/A,09-07-2018,08-07-2018,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3018570,N/A,N/A,13-09-2018,13-09-2018,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3031371,N/A,N/A,27-09-2018,25-09-2018,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3063747,N/A,N/A,02-11-2018,01-11-2018,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3091317,N/A,N/A,04-12-2018,04-12-2018,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3076233,N/A,N/A,11-12-2018,14-11-2018,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3111160,N/A,N/A,27-12-2018,27-12-2018,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3206095,N/A,N/A,09-04-2019,08-04-2019,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3223799,N/A,N/A,26-04-2019,13-02-2019,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3229898,N/A,N/A,02-05-2019,22-02-2019,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3325187,N/A,N/A,31-07-2019,31-07-2019,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3516661,N/A,N/A,31-01-2020,30-01-2020,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3517817,N/A,N/A,03-02-2020,31-01-2020,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3521099,N/A,N/A,05-02-2020,04-02-2020,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3664966,N/A,N/A,22-05-2020,21-05-2020,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3685607,N/A,N/A,05-06-2020,04-06-2020,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3844985,N/A,N/A,12-09-2020,10-09-2020,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3850092,N/A,N/A,15-09-2020,14-09-2020,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3853522,N/A,N/A,18-09-2020,17-09-2020,Trouble during payment process,Mortgage,Unknown,Unknown,Conventional home mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,2697477,N/A,N/A,10-10-2017,06-10-2017,Struggling to pay mortgage,Mortgage,Unknown,Unknown,FHA mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,2890163,N/A,N/A,27-04-2018,26-04-2018,Applying for a mortgage or refinancing an existing mortgage,Mortgage,Unknown,Unknown,Home equity loan or line of credit (HELOC),Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,2854887,N/A,N/A,27-03-2018,26-03-2018,Trouble during payment process,Mortgage,Unknown,Unknown,Home equity loan or line of credit (HELOC),Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,2921939,N/A,N/A,30-05-2018,23-05-2018,Trouble during payment process,Mortgage,Unknown,Unknown,Home equity loan or line of credit (HELOC),Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3032333,N/A,N/A,31-10-2018,28-09-2018,Trouble during payment process,Mortgage,Unknown,Unknown,Home equity loan or line of credit (HELOC),Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3297183,N/A,N/A,05-07-2019,03-07-2019,Trouble during payment process,Mortgage,Unknown,Unknown,Home equity loan or line of credit (HELOC),Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3327693,N/A,N/A,02-08-2019,02-08-2019,Trouble during payment process,Mortgage,Unknown,Unknown,Home equity loan or line of credit (HELOC),Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3126267,N/A,N/A,16-01-2019,16-01-2019,Applying for a mortgage or refinancing an existing mortgage,Mortgage,Unknown,Unknown,Other type of mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3270841,N/A,N/A,11-06-2019,07-06-2019,Applying for a mortgage or refinancing an existing mortgage,Mortgage,Unknown,Unknown,Other type of mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3850095,N/A,N/A,15-09-2020,14-09-2020,Applying for a mortgage or refinancing an existing mortgage,Mortgage,Unknown,Unknown,Other type of mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,2589990,N/A,N/A,31-07-2017,31-07-2017,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Other type of mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,2645530,N/A,N/A,24-08-2017,23-08-2017,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Other type of mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,2743863,N/A,N/A,01-12-2017,01-12-2017,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Other type of mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,2754514,N/A,N/A,13-12-2017,12-12-2017,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Other type of mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,2836401,N/A,N/A,07-03-2018,26-02-2018,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Other type of mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,2898351,N/A,N/A,07-05-2018,03-05-2018,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Other type of mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,2916031,N/A,N/A,25-05-2018,22-05-2018,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Other type of mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,2957467,N/A,N/A,10-07-2018,07-07-2018,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Other type of mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3032406,N/A,N/A,28-09-2018,27-09-2018,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Other type of mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3178276,N/A,N/A,13-03-2019,08-03-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Other type of mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,3263006,N/A,N/A,03-06-2019,03-06-2019,Struggling to pay mortgage,Mortgage,Unknown,Unknown,Other type of mortgage,Referral,Yes,,0,1,1
Cumulus Financial,Closed with explanation,2563306,N/A,N/A,30-06-2017,29-06-2017,Trouble during payment process,Mortgage,Unknown,Unknown,Other type of mortgage,Referral,Yes,,0,1,1
