Order Line,Order ID,Bar code value,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
9755,ON-2023-110149,96606007,02-06-2025,05-06-2025,First Class,WB-21850,OFF-BI-10000014,3.273,1,0.7,-2.5093
9756,ON-2023-110149,78872048,02-06-2025,05-06-2025,First Class,WB-21850,FUR-FU-10001475,87.92,5,0.2,15.386
9757,OF-2023-101798,95400785,03-06-2025,07-06-2025,Standard Class,MV-18190,OFF-BI-10000050,23.36,4,0.2,7.884
9758,OF-2023-101798,89131522,03-06-2025,07-06-2025,Standard Class,MV-18190,TEC-AC-10001998,39.98,2,0,13.5932
9759,ON-2023-160759,74959286,03-06-2025,09-06-2025,Standard Class,AI-10855,FUR-CH-10002961,63.686,1,0.3,-9.098
9760,OF-2023-162565,42685133,03-06-2025,03-06-2025,Same Day,RR-19315,OFF-PA-10001937,10.368,2,0.2,3.6288
9761,OF-2023-162565,21920740,03-06-2025,03-06-2025,Same Day,RR-19315,FUR-FU-10004306,77.72,1,0.6,-66.062
9762,OF-2023-162565,41922418,03-06-2025,03-06-2025,Same Day,RR-19315,FUR-CH-10003973,520.464,2,0.3,-14.8704
9763,OF-2023-129581,17637830,03-06-2025,10-06-2025,Standard Class,KN-16390,TEC-PH-10001527,128.85,3,0,3.8655
9764,OF-2023-149706,26872176,03-06-2025,04-06-2025,First Class,AS-10285,TEC-AC-10001284,116.312,7,0.2,23.2624
9765,OF-2023-100230,55610966,03-06-2025,07-06-2025,Standard Class,AA-10375,OFF-BI-10002498,14.952,1,0.2,5.0463
9766,OF-2023-100230,16187233,03-06-2025,07-06-2025,Standard Class,AA-10375,OFF-PA-10002245,17.94,3,0,8.073
9767,OF-2023-100230,65467904,03-06-2025,07-06-2025,Standard Class,AA-10375,TEC-PH-10004522,116.98,2,0,29.245
9768,OF-2023-165099,14797418,03-06-2025,05-06-2025,First Class,DK-13375,OFF-AP-10001634,1.392,2,0.8,-3.7584
9769,OF-2023-168389,89459526,03-06-2025,09-06-2025,Standard Class,DV-13045,FUR-TA-10004289,721.875,6,0.45,-420
9770,OF-2023-168389,53428565,03-06-2025,09-06-2025,Standard Class,DV-13045,TEC-PH-10003555,73.568,4,0.2,-16.5528
9771,OF-2023-168389,5913540,03-06-2025,09-06-2025,Standard Class,DV-13045,OFF-AR-10001958,13.584,1,0.2,1.3584
9772,OF-2023-168389,32978906,03-06-2025,09-06-2025,Standard Class,DV-13045,FUR-CH-10000225,64.784,1,0.2,-12.147
9773,OF-2023-142776,33107288,03-06-2025,06-06-2025,Second Class,RS-19870,OFF-EN-10003160,7.28,1,0,3.4944
9774,OF-2023-142776,21106442,03-06-2025,06-06-2025,Second Class,RS-19870,OFF-BI-10002012,5.4,3,0,2.592
9775,ON-2023-125213,24885215,03-06-2025,05-06-2025,First Class,NB-18655,OFF-FA-10001561,6.54,3,0,2.1582
9776,OF-2023-153871,57520147,03-06-2025,09-06-2025,Standard Class,RB-19435,OFF-BI-10004209,40.2,5,0,18.09
9777,OF-2023-153871,92336012,03-06-2025,09-06-2025,Standard Class,RB-19435,OFF-BI-10004600,735.98,2,0,331.191
9778,OF-2023-153871,23055666,03-06-2025,09-06-2025,Standard Class,RB-19435,OFF-AP-10003622,22.75,7,0,6.5975
9779,OF-2023-107986,83936823,05-06-2025,05-06-2025,Same Day,MW-18220,OFF-ST-10001325,31.44,3,0,8.4888
9780,OF-2023-135377,50855421,05-06-2025,10-06-2025,Standard Class,BP-11095,FUR-BO-10004015,287.976,3,0.2,7.1994
9781,OF-2023-122770,13638532,05-06-2025,10-06-2025,Standard Class,EP-13915,OFF-LA-10004559,8.64,3,0,4.2336
9782,OF-2023-122770,73312199,05-06-2025,10-06-2025,Standard Class,EP-13915,OFF-PA-10003172,38.88,6,0,18.6624
9783,OF-2023-122770,25742393,05-06-2025,10-06-2025,Standard Class,EP-13915,FUR-FU-10001473,201.04,8,0,54.2808
9784,OF-2023-122770,23125653,05-06-2025,10-06-2025,Standard Class,EP-13915,OFF-PA-10000232,12.96,2,0,6.3504
9785,OF-2023-169859,78378414,06-06-2025,10-06-2025,Standard Class,MP-18175,FUR-FU-10004963,26.25,3,0,11.025
9786,OF-2023-169859,2622623,06-06-2025,10-06-2025,Standard Class,MP-18175,OFF-BI-10000174,64.96,14,0.2,22.736
9787,OF-2023-169859,37114982,06-06-2025,10-06-2025,Standard Class,MP-18175,OFF-EN-10000461,43.7,5,0,20.539
9788,OF-2023-122595,85142079,06-06-2025,12-06-2025,Standard Class,GM-14455,TEC-AC-10000474,227.976,3,0.2,28.497
9789,OF-2023-122595,25978827,06-06-2025,12-06-2025,Standard Class,GM-14455,TEC-PH-10003095,52.68,3,0.2,19.755
9790,OF-2023-122595,41760453,06-06-2025,12-06-2025,Standard Class,GM-14455,FUR-FU-10002963,2.032,1,0.6,-1.3208
9791,OF-2023-147333,69153754,06-06-2025,12-06-2025,Standard Class,KL-16555,TEC-AC-10004469,159.8,4,0,70.312
9792,OF-2023-147333,34522485,06-06-2025,12-06-2025,Standard Class,KL-16555,TEC-AC-10003038,44.75,5,0,8.5025
9793,ON-2023-113992,78304869,06-06-2025,11-06-2025,Standard Class,LC-16885,FUR-TA-10000577,974.988,4,0.3,-97.4988
9794,OF-2023-107629,26759929,06-06-2025,06-06-2025,Same Day,DB-13060,FUR-FU-10002298,266.352,6,0.6,-292.9872
9795,OF-2023-107629,40195029,06-06-2025,06-06-2025,Same Day,DB-13060,FUR-FU-10004091,56.328,3,0.6,-26.7558
9796,OF-2023-107629,55830397,06-06-2025,06-06-2025,Same Day,DB-13060,TEC-AC-10004510,39.264,3,0.2,-4.908
9797,OF-2023-107629,8190387,06-06-2025,06-06-2025,Same Day,DB-13060,OFF-AR-10002987,95.232,6,0.2,24.9984
9798,OF-2023-151799,80878071,06-06-2025,10-06-2025,Standard Class,BF-11170,TEC-CO-10002313,1199.98,2,0,467.9922
9799,OF-2023-151799,79003233,06-06-2025,10-06-2025,Standard Class,BF-11170,OFF-ST-10002790,73.85,1,0,2.2155
9800,OF-2023-151799,10731659,06-06-2025,10-06-2025,Standard Class,BF-11170,OFF-SU-10001664,25.71,3,0,6.6846
9801,OF-2023-151799,41545420,06-06-2025,10-06-2025,Standard Class,BF-11170,OFF-FA-10001332,17.28,6,0,8.1216
9802,OF-2023-151799,36675668,06-06-2025,10-06-2025,Standard Class,BF-11170,FUR-TA-10003473,526.582,2,0.3,-52.6582
9803,OF-2023-119564,6479359,07-06-2025,12-06-2025,Standard Class,PL-18925,FUR-FU-10003096,22.77,3,0,9.7911
9804,OF-2023-136063,38117790,07-06-2025,11-06-2025,Standard Class,SS-20140,OFF-AR-10000823,10.192,7,0.2,1.0192
9805,OF-2023-154116,21680863,07-06-2025,11-06-2025,Standard Class,KM-16660,OFF-PA-10004569,22.83,3,0,10.7301
9806,OF-2023-154116,25410486,07-06-2025,11-06-2025,Standard Class,KM-16660,OFF-AP-10000027,54.32,4,0,16.296
9807,OF-2023-154116,28044793,07-06-2025,11-06-2025,Standard Class,KM-16660,TEC-PH-10000675,196.776,3,0.2,14.7582
9808,OF-2023-137428,69182387,08-06-2025,13-06-2025,Second Class,AY-10555,FUR-CH-10002774,81.568,2,0.2,9.1764
9809,OF-2023-137428,3827261,08-06-2025,13-06-2025,Second Class,AY-10555,FUR-CH-10003817,97.184,2,0.2,6.074
9810,OF-2023-137428,8021105,08-06-2025,13-06-2025,Second Class,AY-10555,OFF-BI-10002949,24.32,5,0.2,8.208
9811,OF-2023-137428,79035333,08-06-2025,13-06-2025,Second Class,AY-10555,FUR-FU-10002445,18.96,2,0,7.584
9812,OF-2023-111808,14370634,08-06-2025,12-06-2025,Standard Class,AR-10510,OFF-BI-10004656,10.8,5,0,5.184
9813,OF-2023-104381,60177029,08-06-2025,15-06-2025,Standard Class,RD-19810,OFF-BI-10001628,33.376,4,0.2,10.43
9814,OF-2023-161578,13540068,08-06-2025,13-06-2025,Second Class,RB-19465,OFF-PA-10002986,13.36,2,0,6.4128
9815,OF-2023-161578,78639303,08-06-2025,13-06-2025,Second Class,RB-19465,OFF-ST-10002289,158.9,5,0,7.945
9816,OF-2023-137463,27997243,08-06-2025,12-06-2025,Second Class,KM-16225,OFF-BI-10003196,5.984,2,0.2,2.244
9817,OF-2023-137463,62056608,08-06-2025,12-06-2025,Second Class,KM-16225,TEC-AC-10000358,189.95,5,0,45.588
9818,OF-2023-137463,89718368,08-06-2025,12-06-2025,Second Class,KM-16225,TEC-AC-10000057,149.95,5,0,31.4895
9819,OF-2023-137463,58076225,08-06-2025,12-06-2025,Second Class,KM-16225,OFF-AR-10001988,29.95,5,0,8.6855
9820,OF-2023-137463,87098697,08-06-2025,12-06-2025,Second Class,KM-16225,OFF-LA-10003498,44.4,3,0,22.2
9821,ON-2023-116701,47052141,09-06-2025,13-06-2025,Second Class,LC-17140,OFF-AP-10003217,66.284,2,0.8,-178.9668
9822,OF-2023-133431,28291406,09-06-2025,13-06-2025,Standard Class,LC-17140,OFF-BI-10000605,15.24,5,0.2,5.1435
9823,OF-2023-133431,74007172,09-06-2025,13-06-2025,Standard Class,LC-17140,OFF-PA-10002615,13.23,3,0,6.0858
9824,OF-2023-106964,84997140,09-06-2025,12-06-2025,First Class,HR-14770,OFF-BI-10000320,11.808,2,0.2,4.2804
9825,OF-2023-107342,83643556,09-06-2025,14-06-2025,Standard Class,VF-21715,OFF-PA-10001745,28.16,4,0,13.2352
9826,OF-2023-116855,69690863,09-06-2025,13-06-2025,Standard Class,AI-10855,FUR-CH-10003846,504.9,5,0,80.784
9827,OF-2023-130309,8223500,09-06-2025,13-06-2025,Standard Class,GB-14575,OFF-ST-10003208,544.38,3,0,157.8702
9828,OF-2023-120936,35125218,09-06-2025,13-06-2025,Standard Class,CA-12310,OFF-ST-10001526,481.32,4,0,125.1432
9829,OF-2023-120936,584430,09-06-2025,13-06-2025,Standard Class,CA-12310,OFF-SU-10002557,13.98,1,0,3.6348
9830,OF-2023-103443,13245287,09-06-2025,15-06-2025,Standard Class,AT-10735,OFF-ST-10002276,166.72,2,0,41.68
9831,OF-2023-103443,4872431,09-06-2025,15-06-2025,Standard Class,AT-10735,OFF-BI-10001617,24.816,3,0.2,8.3754
9832,OF-2023-103443,44907568,09-06-2025,15-06-2025,Standard Class,AT-10735,FUR-FU-10000308,124.36,2,0,27.3592
9833,OF-2023-155362,96513083,09-06-2025,13-06-2025,Standard Class,DP-13105,OFF-ST-10001031,32.56,2,0,8.4656
9834,OF-2023-140585,71495070,10-06-2025,15-06-2025,Second Class,RA-19915,OFF-BI-10003364,46.672,2,0.2,16.3352
9835,OF-2023-140585,75215695,10-06-2025,15-06-2025,Second Class,RA-19915,FUR-BO-10002206,119.833,1,0.15,-12.6882
9836,OF-2023-140585,1010766,10-06-2025,15-06-2025,Second Class,RA-19915,TEC-AC-10003610,119.98,2,0,57.5904
9837,OF-2023-115602,15542211,10-06-2025,16-06-2025,Standard Class,DJ-13630,OFF-AR-10002280,38.82,6,0,17.469
9838,OF-2023-115602,1853972,10-06-2025,16-06-2025,Standard Class,DJ-13630,FUR-CH-10001708,1141.938,9,0.1,139.5702
9839,OF-2023-115602,83180303,10-06-2025,16-06-2025,Standard Class,DJ-13630,OFF-AP-10000891,1704.56,13,0,511.368
9840,OF-2023-115602,55653954,10-06-2025,16-06-2025,Standard Class,DJ-13630,OFF-AR-10000462,3.2,2,0,1.376
9841,OF-2023-105886,65911945,10-06-2025,15-06-2025,Standard Class,DB-13660,FUR-FU-10001037,18.96,2,0,8.532
9842,OF-2023-102099,50059949,10-06-2025,11-06-2025,First Class,EP-13915,OFF-AR-10003811,6.63,3,0,1.7901
9843,OF-2023-102099,88497625,10-06-2025,11-06-2025,First Class,EP-13915,OFF-PA-10003172,12.96,2,0,6.2208
9844,OF-2023-102099,44198332,10-06-2025,11-06-2025,First Class,EP-13915,OFF-PA-10000289,32.4,5,0,15.552
9845,OF-2023-164000,93835369,10-06-2025,14-06-2025,Standard Class,AH-10030,OFF-AR-10003183,18.704,7,0.2,2.338
9846,OF-2023-108287,41481972,10-06-2025,12-06-2025,First Class,AG-10330,OFF-AR-10001315,12.672,9,0.2,1.4256
9847,OF-2023-158736,45112643,10-06-2025,16-06-2025,Standard Class,TT-21460,OFF-AR-10002578,5.76,2,0,1.6704
9848,OF-2023-156664,6809428,10-06-2025,15-06-2025,Standard Class,BP-11290,OFF-BI-10004209,7.236,3,0.7,-6.03
9849,OF-2023-156664,38002169,10-06-2025,15-06-2025,Standard Class,BP-11290,OFF-FA-10002988,4.824,3,0.2,1.7487
9850,OF-2023-156664,34598099,10-06-2025,15-06-2025,Standard Class,BP-11290,OFF-PA-10002222,91.36,5,0.2,29.692
9851,OF-2023-156664,54236012,10-06-2025,15-06-2025,Standard Class,BP-11290,OFF-AP-10004487,130.112,2,0.2,13.0112
9852,OF-2023-143252,30144416,10-06-2025,16-06-2025,Standard Class,HE-14800,FUR-FU-10001057,99.95,5,0,22.9885
9853,OF-2023-143252,66439299,10-06-2025,16-06-2025,Standard Class,HE-14800,TEC-AC-10002331,29.34,3,0,10.8558
9854,OF-2023-128160,75778611,11-06-2025,16-06-2025,Second Class,MM-17920,OFF-BI-10001510,36.672,2,0.2,11.46
9855,OF-2023-158729,1651353,11-06-2025,13-06-2025,First Class,AC-10450,OFF-SU-10002881,1665.62,2,0,33.3124
9856,OF-2023-116946,19351202,11-06-2025,15-06-2025,Standard Class,TS-21505,FUR-FU-10000320,13.36,5,0.2,4.008
9857,OF-2023-116946,24874150,11-06-2025,15-06-2025,Standard Class,TS-21505,OFF-ST-10002554,78.256,2,0.2,-17.6076
9858,OF-2023-116946,56022976,11-06-2025,15-06-2025,Standard Class,TS-21505,FUR-BO-10000468,102.018,7,0.7,-183.6324
9859,OF-2023-105480,48105178,12-06-2025,18-06-2025,Standard Class,DK-13225,OFF-PA-10002787,6.48,1,0,3.1104
9860,OF-2023-105480,3006111,12-06-2025,18-06-2025,Standard Class,DK-13225,OFF-BI-10003291,6.984,1,0.2,2.3571
9861,OF-2023-102197,4546020,12-06-2025,18-06-2025,Standard Class,DK-13150,OFF-PA-10001970,279.9,5,0,137.151
9862,OF-2023-102197,27311592,12-06-2025,18-06-2025,Standard Class,DK-13150,OFF-BI-10001524,50.352,3,0.2,17.6232
9863,OF-2023-102197,92435836,12-06-2025,18-06-2025,Standard Class,DK-13150,OFF-PA-10004156,34.02,3,0,16.6698
9864,OF-2023-163405,91066141,13-06-2025,17-06-2025,Standard Class,BN-11515,OFF-AR-10003811,6.63,3,0,1.7901
9865,OF-2023-163405,6796209,13-06-2025,17-06-2025,Standard Class,BN-11515,OFF-AR-10001246,5.88,2,0,1.7052
9866,OF-2023-138380,51378577,13-06-2025,17-06-2025,Standard Class,YS-21880,OFF-ST-10003306,1000.02,7,0,290.0058
9867,OF-2023-165841,90738797,13-06-2025,20-06-2025,Standard Class,DB-13210,TEC-PH-10002103,281.97,3,0,78.9516
9868,OF-2023-165841,40138885,13-06-2025,20-06-2025,Standard Class,DB-13210,OFF-SU-10000898,69.5,5,0,20.155
9869,OF-2023-165841,15213625,13-06-2025,20-06-2025,Standard Class,DB-13210,OFF-PA-10001144,166.44,3,0,79.8912
9870,OF-2023-109589,73516580,13-06-2025,16-06-2025,First Class,BD-11635,TEC-AC-10003116,71,4,0,27.69
9871,OF-2023-144827,54229929,13-06-2025,19-06-2025,Standard Class,SE-20110,OFF-ST-10004340,124.36,2,0,33.5772
9872,OF-2023-107461,96522453,13-06-2025,18-06-2025,Second Class,PK-19075,OFF-BI-10002003,23.88,6,0,11.2236
9873,OF-2023-137456,56716391,13-06-2025,13-06-2025,Same Day,RB-19465,FUR-FU-10001940,15.92,2,0,7.0048
9874,OF-2023-106782,58307741,13-06-2025,19-06-2025,Standard Class,LP-17095,OFF-ST-10004459,375.34,1,0,18.767
9875,OF-2023-155376,86375193,14-06-2025,19-06-2025,Standard Class,SG-20080,OFF-AP-10001058,839.43,3,0,218.2518
9876,OF-2023-145310,39157735,14-06-2025,16-06-2025,Second Class,JP-15520,OFF-EN-10002621,7.824,1,0.2,2.934
9877,OF-2023-120376,9708338,14-06-2025,17-06-2025,First Class,TP-21130,TEC-AC-10001114,199.95,5,0,63.984
9878,OF-2023-120376,24500928,14-06-2025,17-06-2025,First Class,TP-21130,FUR-CH-10002335,1586.69,7,0,412.5394
9879,OF-2023-120376,59668788,14-06-2025,17-06-2025,First Class,TP-21130,TEC-AC-10000844,84.99,1,0,30.5964
9880,OF-2023-120376,15490670,14-06-2025,17-06-2025,First Class,TP-21130,FUR-TA-10004534,411.8,2,0,70.006
9881,OF-2023-115931,77884030,14-06-2025,18-06-2025,Standard Class,JM-15655,OFF-AR-10000369,4.17,3,0,1.0842
9882,OF-2023-115931,79111807,14-06-2025,18-06-2025,Standard Class,JM-15655,TEC-PH-10001300,67.04,4,0.2,6.704
9883,OF-2023-115931,62477783,14-06-2025,18-06-2025,Standard Class,JM-15655,OFF-ST-10000876,37.32,3,0,10.4496
9884,OF-2023-115931,2920841,14-06-2025,18-06-2025,Standard Class,JM-15655,OFF-LA-10001404,18.45,5,0,8.6715
9885,OF-2023-119193,81762448,14-06-2025,16-06-2025,First Class,SK-19990,OFF-BI-10000848,1.641,1,0.7,-1.3128
9886,OF-2023-119193,30745303,14-06-2025,16-06-2025,First Class,SK-19990,TEC-PH-10003072,629.958,7,0.4,94.4937
9887,OF-2023-119578,17588704,14-06-2025,19-06-2025,Second Class,JG-15310,OFF-SU-10003505,695.16,6,0,34.758
9888,OF-2023-119578,67965329,14-06-2025,19-06-2025,Second Class,JG-15310,FUR-BO-10003660,220.98,1,0,50.8254
9889,OF-2023-104927,67012045,14-06-2025,18-06-2025,Standard Class,AG-10330,OFF-PA-10000019,25.92,5,0.2,9.072
9890,OF-2023-104927,50072721,14-06-2025,18-06-2025,Standard Class,AG-10330,OFF-BI-10003429,6.33,5,0.8,-9.8115
9891,OF-2023-104927,96191165,14-06-2025,18-06-2025,Standard Class,AG-10330,OFF-PA-10000176,75.88,5,0.2,26.558
9892,OF-2023-100412,38641938,14-06-2025,18-06-2025,Standard Class,SR-20425,FUR-CH-10002647,141.96,2,0,35.49
9893,OF-2023-142909,81269112,14-06-2025,17-06-2025,Second Class,AG-10330,FUR-TA-10003008,182.55,2,0.5,-135.087
9894,OF-2023-149699,59087297,14-06-2025,16-06-2025,First Class,CM-12115,TEC-AC-10000474,474.95,5,0,142.485
9895,OF-2023-146164,59655284,14-06-2025,18-06-2025,Standard Class,CM-12190,FUR-TA-10004915,607.52,2,0,97.2032
9896,OF-2023-146164,51579258,14-06-2025,18-06-2025,Standard Class,CM-12190,OFF-ST-10001228,31.16,2,0,7.79
9897,OF-2023-150910,49599435,14-06-2025,20-06-2025,Standard Class,JL-15130,FUR-TA-10002903,934.956,6,0.4,-249.3216
9898,OF-2023-150910,89842556,14-06-2025,20-06-2025,Standard Class,JL-15130,TEC-AC-10001013,46.864,2,0.2,7.6154
9899,OF-2023-150910,2185142,14-06-2025,20-06-2025,Standard Class,JL-15130,OFF-ST-10000918,26.16,3,0.2,1.962
9900,OF-2023-150910,5265941,14-06-2025,20-06-2025,Standard Class,JL-15130,OFF-AR-10001419,23.128,7,0.2,2.891
9901,OF-2023-150910,94256728,14-06-2025,20-06-2025,Standard Class,JL-15130,OFF-AP-10003266,59.24,5,0.2,16.291
9902,ON-2023-123463,81084795,15-06-2025,15-06-2025,Same Day,GZ-14470,OFF-AR-10001118,13.48,4,0,5.9312
9903,OF-2023-127929,47980003,15-06-2025,19-06-2025,Standard Class,FM-14215,FUR-FU-10003708,181.95,3,0,38.2095
9904,OF-2023-121216,75582911,15-06-2025,17-06-2025,Second Class,MM-17920,OFF-PA-10004519,28.672,8,0.2,10.3936
9905,OF-2023-121216,34696042,15-06-2025,17-06-2025,Second Class,MM-17920,OFF-AP-10001947,29.312,8,0.8,-74.7456
9906,OF-2023-140627,94205636,15-06-2025,19-06-2025,Standard Class,DK-12985,FUR-FU-10000087,72.704,4,0.2,19.0848
9907,OF-2023-140627,18364980,15-06-2025,19-06-2025,Standard Class,DK-12985,OFF-AR-10000422,12.264,7,0.2,1.0731
9908,OF-2023-140627,91333788,15-06-2025,19-06-2025,Standard Class,DK-12985,OFF-ST-10004123,218.352,3,0.2,-54.588
9909,ON-2023-162670,10469715,15-06-2025,20-06-2025,Second Class,MF-18250,OFF-ST-10001328,62.04,4,0,17.3712
9910,ON-2023-162670,63574394,15-06-2025,20-06-2025,Second Class,MF-18250,TEC-PH-10003601,494.97,3,0,148.491
9911,ON-2023-162670,19232920,15-06-2025,20-06-2025,Second Class,MF-18250,OFF-ST-10001522,367.96,4,0,14.7184
9912,ON-2023-162670,21471575,15-06-2025,20-06-2025,Second Class,MF-18250,OFF-PA-10001994,44.96,2,0,20.6816
9913,ON-2023-162670,36687597,15-06-2025,20-06-2025,Second Class,MF-18250,OFF-EN-10001453,182.94,3,0,85.9818
9914,OF-2023-117443,57046321,15-06-2025,17-06-2025,Second Class,JB-15400,OFF-BI-10004002,13.84,4,0.8,-22.144
9915,OF-2023-117443,16159627,15-06-2025,17-06-2025,Second Class,JB-15400,OFF-PA-10004475,175.872,4,0.2,63.7536
9916,OF-2023-110625,20906059,15-06-2025,22-06-2025,Standard Class,JB-16045,FUR-FU-10001473,27.46,2,0,9.8856
9917,OF-2023-117933,64753008,16-06-2025,21-06-2025,Standard Class,RF-19840,OFF-AP-10004249,35.91,3,0,9.6957
9918,OF-2023-154935,65791248,16-06-2025,21-06-2025,Standard Class,AR-10540,OFF-BI-10003708,17.88,3,0.2,5.5875
9919,OF-2023-147956,51995058,16-06-2025,23-06-2025,Standard Class,AH-10210,OFF-ST-10001097,1003.62,6,0,0
9920,OF-2023-169978,57743772,16-06-2025,20-06-2025,Standard Class,HG-15025,FUR-CH-10002602,271.764,2,0.1,48.3136
9921,OF-2023-169978,56592344,16-06-2025,20-06-2025,Standard Class,HG-15025,OFF-BI-10001900,14.376,3,0.2,4.8519
9922,OF-2023-169411,96293364,16-06-2025,21-06-2025,Standard Class,AC-10615,FUR-FU-10001602,37.93,1,0,6.8274
9923,OF-2023-124296,34059977,16-06-2025,20-06-2025,Standard Class,CS-12355,TEC-MA-10003183,479.97,3,0,239.985
9924,OF-2023-124296,65158133,16-06-2025,20-06-2025,Standard Class,CS-12355,FUR-CH-10002439,232.88,4,0,60.5488
9925,OF-2023-145219,53527862,16-06-2025,17-06-2025,First Class,RM-19675,TEC-CO-10001449,2879.952,6,0.2,1007.9832
9926,OF-2023-145219,41868461,16-06-2025,17-06-2025,First Class,RM-19675,OFF-BI-10001670,90.48,3,0.2,33.93
9927,OF-2023-128734,19309423,16-06-2025,23-06-2025,Standard Class,JL-15175,FUR-FU-10001731,8.544,4,0.2,1.9224
9928,OF-2023-128734,25058274,16-06-2025,23-06-2025,Standard Class,JL-15175,FUR-CH-10001394,842.376,3,0.2,105.297
9929,OF-2023-121195,82400998,16-06-2025,19-06-2025,First Class,NS-18505,OFF-ST-10000585,264.32,2,0.2,19.824
9930,OF-2023-163671,50274908,16-06-2025,22-06-2025,Standard Class,DP-13105,OFF-BI-10001679,21.312,3,0.2,7.992
9931,OF-2023-148355,97193404,16-06-2025,20-06-2025,Standard Class,NC-18535,OFF-PA-10001972,19.44,3,0,9.3312
9932,OF-2023-148355,35500655,16-06-2025,20-06-2025,Standard Class,NC-18535,OFF-BI-10000201,12.3,5,0,6.15
9933,OF-2023-146780,96477417,17-06-2025,22-06-2025,Standard Class,CV-12805,FUR-FU-10001934,41.96,2,0,10.9096
9934,OF-2023-161480,19157729,17-06-2025,21-06-2025,Standard Class,RA-19285,FUR-BO-10004015,191.984,2,0.2,4.7996
9935,OF-2023-163510,30314375,17-06-2025,20-06-2025,Second Class,JW-15955,OFF-ST-10000563,95.94,3,0,9.594
9936,OF-2023-163510,78325529,17-06-2025,20-06-2025,Second Class,JW-15955,FUR-CH-10001146,304.45,5,0,76.1125
9937,ON-2023-147669,44016248,17-06-2025,22-06-2025,Standard Class,SV-20935,TEC-AC-10002473,158.928,7,0.2,41.7186
9938,ON-2023-147669,75695280,17-06-2025,22-06-2025,Standard Class,SV-20935,OFF-BI-10000632,13.023,1,0.7,-10.4184
9939,ON-2023-147669,1096397,17-06-2025,22-06-2025,Standard Class,SV-20935,FUR-TA-10002645,273.06,2,0.4,-104.673
9940,ON-2023-147669,4161071,17-06-2025,22-06-2025,Standard Class,SV-20935,OFF-FA-10002975,39.312,13,0.2,12.7764
9941,OF-2023-114055,1800829,17-06-2025,21-06-2025,Second Class,MH-18115,OFF-PA-10004381,96.08,2,0,46.1184
9942,OF-2023-114055,46445625,17-06-2025,21-06-2025,Second Class,MH-18115,OFF-FA-10003059,3.62,2,0,1.1946
9943,OF-2023-114055,4806139,17-06-2025,21-06-2025,Second Class,MH-18115,OFF-PA-10000994,629.1,6,0,301.968
9944,OF-2023-114055,22857790,17-06-2025,21-06-2025,Second Class,MH-18115,TEC-PH-10002890,90.48,2,0,23.5248
9945,OF-2023-121398,27266364,17-06-2025,21-06-2025,Standard Class,FH-14365,OFF-BI-10001718,153.552,3,0.2,51.8238
9946,OF-2023-121398,68031771,17-06-2025,21-06-2025,Standard Class,FH-14365,OFF-ST-10002756,270.62,2,0,2.7062
9947,OF-2023-162880,27417588,17-06-2025,21-06-2025,Standard Class,GD-14590,OFF-BI-10003314,3.856,1,0.2,1.3978
9948,OF-2023-134194,38015090,17-06-2025,24-06-2025,Standard Class,GA-14725,OFF-BI-10003684,39.582,9,0.8,-59.373
9949,OF-2023-134194,36706048,17-06-2025,24-06-2025,Standard Class,GA-14725,OFF-SU-10000946,44.688,7,0.2,5.0274
9950,OF-2023-134194,16779656,17-06-2025,24-06-2025,Standard Class,GA-14725,OFF-AR-10001615,31.744,2,0.2,2.3808
9951,OF-2023-134194,61855771,17-06-2025,24-06-2025,Standard Class,GA-14725,OFF-BI-10001597,40.98,5,0.8,-65.568
9952,OF-2023-134194,37246885,17-06-2025,24-06-2025,Standard Class,GA-14725,OFF-BI-10001116,3.168,3,0.8,-5.0688
9953,OF-2023-105620,11744283,17-06-2025,20-06-2025,First Class,JH-15430,FUR-FU-10004963,21,3,0.2,5.775
9954,OF-2023-105620,48767110,17-06-2025,20-06-2025,First Class,JH-15430,TEC-MA-10004626,120,2,0.5,-7.2
9955,OF-2023-108756,44422509,17-06-2025,21-06-2025,Standard Class,PO-18865,TEC-AC-10003237,31.8,3,0,13.674
9956,ON-2023-106705,46119822,18-06-2025,24-06-2025,Standard Class,PO-18850,OFF-PA-10001509,44.75,5,0,20.585
9957,OF-2023-112487,43794336,18-06-2025,22-06-2025,Standard Class,TC-21535,OFF-BI-10000494,3.132,2,0.7,-2.61
9958,OF-2023-121741,40263672,18-06-2025,18-06-2025,Same Day,YC-21895,OFF-ST-10004459,750.68,2,0,37.534
9959,OF-2023-136238,28046722,18-06-2025,24-06-2025,Standard Class,KB-16240,OFF-PA-10004285,16.032,3,0.2,5.6112
